"GSP Group ID","Market Participant ID","Market Participant Role Code","Effective From Settlement Date (MPR)","BM Unit ID","Effective From Settlement Date (BMUIGG)","Effective To Settlement Date (BMUIGG)","Default BM Unit Flag"
"_E","GESL","X","17/06/2015","C__EGESL028","19/03/2025","","F"
"_E","GESL","X","17/06/2015","C__EGESL035","21/05/2025","","F"
"_E","GETW","X","04/06/2004","2__EGETW000","04/06/2004","","T"
"_E","GEUK","X","16/06/2021","2__EGEUK000","16/06/2021","","T"
"_E","GLDE","X","20/03/2019","2__EGLDE000","20/03/2019","","T"
"_E","GMTR","X","16/04/2009","2__EGMTR000","16/04/2009","","T"
"_E","GMTR","X","16/04/2009","C__EGMTR019","18/12/2024","","F"
"_E","GMTR","X","16/04/2009","C__EGMTR027","19/03/2025","","F"
"_E","GMTR","X","16/04/2009","C__EGMTR028","19/03/2025","","F"
"_E","GMTR","X","16/04/2009","C__EGMTR035","21/05/2025","","F"
"_E","GMTX","X","19/06/2019","2__EGMTX000","19/06/2019","","T"
"_E","GNRG","X","14/07/2010","2__EGNRG000","14/07/2010","","T"
"_E","GNRG","X","14/07/2010","C__EGNRG019","18/12/2024","","F"
"_E","GNRG","X","14/07/2010","C__EGNRG027","19/03/2025","","F"
"_E","GNRG","X","14/07/2010","C__EGNRG028","19/03/2025","","F"
"_E","GNRG","X","14/07/2010","C__EGNRG035","21/05/2025","","F"
"_E","GOEF","X","20/05/2020","2__EGOEF000","20/05/2020","","T"
"_E","GONG","X","16/11/2016","2__EGONG000","16/11/2016","","T"
"_E","GOOD","X","22/01/2020","2__EGOOD000","22/01/2020","","T"
"_E","GOOD","X","22/01/2020","C__EGOOD019","18/12/2024","","F"
"_E","GOOD","X","22/01/2020","C__EGOOD027","19/03/2025","","F"
"_E","GOOD","X","22/01/2020","C__EGOOD028","19/03/2025","","F"
"_E","GOOD","X","22/01/2020","C__EGOOD035","21/05/2025","","F"
"_E","HABI","X","17/07/2024","2__EHABI000","17/07/2024","","T"
"_E","HAVE","X","01/12/2006","2__EHAVE000","01/12/2006","","T"
"_E","HAWA","X","18/03/2020","2__EHAWA000","18/03/2020","21/09/2022","T"
"_E","HAWK","X","15/02/2017","2__EHAWK000","15/02/2017","","T"
"_E","HETL","X","22/05/2024","2__EHETL000","22/05/2024","","T"
"_E","HOLB","X","20/03/2013","2__EHOLB000","20/03/2013","","T"
"_E","HOME","X","20/07/2016","2__EHOME000","20/07/2016","16/10/2024","T"
"_E","HPOW","X","17/02/2010","2__EHPOW000","17/02/2010","","T"
"_E","HPOW","X","17/02/2010","2__EHPOW001","20/12/2017","","F"
"_E","HPOW","X","17/02/2010","2__EHPOW002","20/12/2017","","F"
"_E","HPOW","X","17/02/2010","C__EHPOW019","18/12/2024","","F"
"_E","HPOW","X","17/02/2010","C__EHPOW027","19/03/2025","","F"
"_E","HPOW","X","17/02/2010","C__EHPOW028","19/03/2025","","F"
"_E","HPOW","X","17/02/2010","C__EHPOW035","21/05/2025","","F"
"_E","HUDG","X","16/08/2017","2__EHUDG000","16/08/2017","16/10/2024","T"
"_E","HUDS","X","15/03/2012","2__EHUDS000","15/03/2012","","T"
"_E","HUDS","X","15/03/2012","2__EHUDS001","17/05/2017","","F"
"_E","HUDS","X","15/03/2012","C__EHUDS019","18/12/2024","","F"
"_E","HUDS","X","15/03/2012","C__EHUDS027","19/03/2025","","F"
"_E","HUDS","X","15/03/2012","C__EHUDS028","19/03/2025","","F"
"_E","HUDS","X","15/03/2012","C__EHUDS035","21/05/2025","","F"
"_E","HYDE","X","01/04/1996","2__EHYDE000","08/09/2000","","T"
"_E","HYDE","X","01/04/1996","C__EHYDE019","18/12/2024","","F"
"_E","HYDE","X","01/04/1996","C__EHYDE027","19/03/2025","","F"
"_E","HYDE","X","01/04/1996","C__EHYDE028","19/03/2025","","F"
"_E","HYDE","X","01/04/1996","C__EHYDE035","21/05/2025","","F"
"_E","IAMP","X","20/02/2019","2__EIAMP000","20/02/2019","","T"
"_E","IDAH","X","18/03/2020","2__EIDAH000","18/03/2020","","T"
"_E","IDAH","X","18/03/2020","C__EIDAH019","18/12/2024","","F"
"_E","IDAH","X","18/03/2020","C__EIDAH027","19/03/2025","","F"
"_E","IDAH","X","18/03/2020","C__EIDAH028","19/03/2025","","F"
"_E","IDAH","X","18/03/2020","C__EIDAH035","21/05/2025","","F"
"_E","IMPO","X","01/09/1998","2__EIMPO000","01/09/2000","","T"
"_E","IMPO","X","01/09/1998","2__EIMPO001","13/09/2002","30/04/2004","F"
"_E","IMPO","X","01/09/1998","2__EIMPO002","01/04/2023","16/10/2024","F"
"_E","IMPO","X","01/09/1998","C__EIMPO019","18/12/2024","","F"
"_E","IMPO","X","01/09/1998","C__EIMPO027","19/03/2025","","F"
"_E","IMPO","X","01/09/1998","C__EIMPO028","19/03/2025","","F"
"_E","IMPO","X","01/09/1998","C__EIMPO035","21/05/2025","","F"
"_E","IMPX","X","01/04/1996","2__EIMPX000","05/02/2001","16/12/2015","T"
"_E","INDE","X","01/04/1996","2__EINDE000","06/10/2000","01/10/2021","T"
"_E","INVE","X","19/10/2016","2__EINVE000","19/10/2016","","T"
"_E","IRES","X","17/02/2016","2__EIRES000","17/02/2016","","T"
"_E","IRID","X","18/02/2015","2__EIRID000","18/02/2015","","T"
"_E","JERE","X","15/05/2013","2__EJERE000","15/05/2013","16/10/2024","T"
"_E","JETS","X","14/08/2013","2__EJETS000","14/08/2013","16/11/2016","T"
"_E","KATE","X","01/06/2021","2__EKATE000","01/06/2021","21/07/2021","T"
"_E","KENS","X","20/03/2013","2__EKENS000","20/03/2013","","T"
"_E","KENT","X","18/03/2020","2__EKENT000","18/03/2020","","T"
"_E","LIGH","X","14/08/2013","2__ELIGH000","14/08/2013","","T"
"_E","LIGH","X","14/08/2013","C__ELIGH019","18/12/2024","","F"
"_E","LIGH","X","14/08/2013","C__ELIGH027","19/03/2025","","F"
"_E","LIGH","X","14/08/2013","C__ELIGH028","19/03/2025","","F"
"_E","LIGH","X","14/08/2013","C__ELIGH035","21/05/2025","","F"
"_E","LILY","X","17/08/2016","2__ELILY000","17/08/2016","","T"
"_E","LIME","X","14/02/2018","2__ELIME000","14/02/2018","","T"
"_E","LOND","X","01/04/1996","2__ELOND000","07/09/2000","","T"
"_E","LOND","X","01/04/1996","2__ELOND001","21/07/2021","","F"
"_E","LOND","X","01/04/1996","C__ELOND019","18/12/2024","","F"
"_E","LOND","X","01/04/1996","C__ELOND027","19/03/2025","","F"
"_E","LOND","X","01/04/1996","C__ELOND028","19/03/2025","","F"
"_E","LOND","X","01/04/1996","C__ELOND035","21/05/2025","","F"
"_E","LORM","X","14/05/2014","2__ELORM000","14/05/2014","","T"
"_E","LUME","X","18/11/2009","2__ELUME000","18/11/2009","","T"
"_E","LUMO","X","19/07/2017","2__ELUMO000","19/07/2017","22/11/2023","T"
"_E","LVDR","X","16/03/2016","2__ELVDR000","16/03/2016","17/07/2024","T"
"_E","MAEL","X","19/08/2009","2__EMAEL000","19/08/2009","","T"
"_E","MAET","X","15/10/2014","2__EMAET000","15/10/2014","","T"
"_E","MAGN","X","15/06/2011","2__EMAGN000","15/06/2011","20/03/2024","T"
"_E","MAIN","X","15/11/2017","2__EMAIN000","15/11/2017","16/08/2023","T"
"_E","MANW","X","01/04/1996","2__EMANW000","21/11/2000","","T"
"_E","MARB","X","18/09/2013","2__EMARB000","18/09/2013","","T"
"_E","MARB","X","18/09/2013","2__EMARB001","19/08/2020","","F"
"_E","MARI","X","16/03/2016","2__EMARI000","16/03/2016","","T"
"_E","MARY","X","20/01/2021","2__EMARY000","20/01/2021","14/08/2023","T"
"_E","MASS","X","20/01/2021","2__EMASS000","20/01/2021","17/08/2022","T"
"_E","MATT","X","19/10/2016","2__EMATT000","19/10/2016","21/11/2019","T"
"_E","MICH","X","20/01/2021","2__EMICH000","20/01/2021","17/08/2022","T"
"_E","MIDE","X","01/04/1996","2__EMIDE000","07/09/2000","16/04/2025","T"
"_E","MINN","X","20/01/2021","2__EMINN000","20/01/2021","17/08/2022","T"
"_E","MINT","X","16/03/2016","2__EMINT000","16/03/2016","","T"
"_E","MISS","X","15/08/2018","2__EMISS000","15/08/2018","","T"
"_E","MONT","X","21/12/2016","2__EMONT000","21/12/2016","","T"
"_E","MRCY","X","17/06/2015","2__EMRCY000","17/06/2015","","T"
"_E","MRCY","X","17/06/2015","C__EMRCY019","18/12/2024","","F"
"_E","MRCY","X","17/06/2015","C__EMRCY027","19/03/2025","","F"
"_E","MRCY","X","17/06/2015","C__EMRCY028","19/03/2025","","F"
"_E","MRCY","X","17/06/2015","C__EMRCY035","21/05/2025","","F"
"_E","MSCG","X","01/04/2006","2__EMSCG000","01/04/2006","16/11/2016","T"
"_E","MTRL","X","18/11/2015","2__EMTRL000","18/11/2015","","T"
"_E","MTRL","X","18/11/2015","2__EMTRL001","21/07/2021","16/11/2022","F"
"_E","MTRL","X","18/11/2015","C__EMTRL019","18/12/2024","","F"
"_E","MTRL","X","18/11/2015","C__EMTRL027","19/03/2025","","F"
"_E","MTRL","X","18/11/2015","C__EMTRL028","19/03/2025","","F"
"_E","MTRL","X","18/11/2015","C__EMTRL035","21/05/2025","","F"
"_E","NATP","X","01/04/1996","2__ENATP000","07/09/2000","","T"
"_E","NATP","X","01/04/1996","C__ENATP019","18/12/2024","","F"
"_E","NATP","X","01/04/1996","C__ENATP027","19/03/2025","","F"
"_E","NATP","X","01/04/1996","C__ENATP028","19/03/2025","","F"
"_E","NATP","X","01/04/1996","C__ENATP035","21/05/2025","","F"
"_E","NCKL","X","17/06/2015","2__ENCKL000","17/06/2015","24/01/2024","T"
"_E","NEEB","X","01/04/1996","2__ENEEB000","01/09/2000","01/10/2021","T"
"_E","NELC","X","01/04/1996","2__ENELC000","27/09/2000","14/10/2015","T"
"_E","NEVA","X","11/04/2018","2__ENEVA000","11/04/2018","","T"
"_E","NEVA","X","11/04/2018","C__ENEVA019","18/12/2024","","F"
"_E","NEVA","X","11/04/2018","C__ENEVA027","19/03/2025","","F"
"_E","NEVA","X","11/04/2018","C__ENEVA028","19/03/2025","","F"
"_E","NEVA","X","11/04/2018","C__ENEVA035","21/05/2025","","F"
"_E","NEWP","X","16/11/2016","2__ENEWP000","16/11/2016","31/01/2022","T"
"_E","NORW","X","01/04/1996","2__ENORW000","25/09/2000","22/11/2023","T"
"_E","NUCE","X","01/04/1996","2__ENUCE000","01/09/2000","","T"
"_E","NXTS","X","22/05/2024","2__ENXTS000","22/05/2024","","T"
"_E","OBEL","X","19/03/2025","2__EOBEL000","19/03/2025","","T"
"_E","OBER","X","17/10/2012","2__EOBER000","17/10/2012","18/07/2019","T"
"_E","OFTM","X","22/06/2022","2__EOFTM000","22/06/2022","","T"
"_E","OGAS","X","25/07/2003","2__EOGAS000","25/07/2003","","T"
"_E","OHIO","X","20/01/2021","2__EOHIO000","20/01/2021","17/08/2022","T"
"_E","OMNI","X","20/11/2019","2__EOMNI000","20/11/2019","","T"
"_E","OPAL","X","16/11/2016","2__EOPAL000","16/11/2016","19/05/2021","T"
"_E","OREB","X","15/11/2017","2__EOREB000","15/11/2017","","T"
"_E","OREG","X","11/04/2018","2__EOREG000","11/04/2018","","T"
"_E","OSMI","X","18/02/2015","2__EOSMI000","18/02/2015","20/07/2022","T"
"_E","OVAL","X","20/03/2019","2__EOVAL000","20/03/2019","","T"
"_E","OVOE","X","19/08/2009","2__EOVOE000","19/08/2009","","T"
"_E","OXPO","X","09/08/2002","2__EOXPO000","09/08/2002","","T"
"_E","OXPO","X","09/08/2002","2__EOXPO001","15/11/2017","13/06/2018","F"
"_E","PADD","X","18/09/2013","2__EPADD000","18/09/2013","","T"
"_E","PALL","X","18/02/2015","2__EPALL000","18/02/2015","12/05/2023","T"
"_E","PARK","X","21/12/2016","2__EPARK000","21/12/2016","23/01/2019","T"
"_E","PERL","X","20/02/2019","2__EPERL000","20/02/2019","","T"
"_E","PGEN","X","01/04/1996","2__EPGEN000","07/09/2000","","T"
"_E","PGEN","X","01/04/1996","C__EPGEN019","18/12/2024","","F"
"_E","PGEN","X","01/04/1996","C__EPGEN027","19/03/2025","","F"
"_E","PGEN","X","01/04/1996","C__EPGEN028","19/03/2025","","F"
"_E","PGEN","X","01/04/1996","C__EPGEN035","21/05/2025","","F"
"_E","PILO","X","20/07/2016","2__EPILO000","20/07/2016","","T"
"_E","PION","X","17/08/2016","2__EPION000","17/08/2016","17/08/2022","T"
"_E","PIRO","X","15/11/2017","2__EPIRO000","15/11/2017","18/05/2022","T"
"_E","POWQ","X","16/09/2015","2__EPOWQ000","16/09/2015","","T"
"_E","POWQ","X","16/09/2015","C__EPOWQ019","18/12/2024","","F"
"_E","POWQ","X","16/09/2015","C__EPOWQ027","19/03/2025","","F"
"_E","POWQ","X","16/09/2015","C__EPOWQ028","19/03/2025","","F"
"_E","POWQ","X","16/09/2015","C__EPOWQ035","21/05/2025","","F"
"_E","PROZ","X","19/10/2016","2__EPROZ000","19/10/2016","","T"
"_E","PSUK","X","16/03/2016","2__EPSUK000","16/03/2016","21/12/2022","T"
"_E","PTPT","X","21/07/2021","2__EPTPT000","21/07/2021","22/01/2025","T"
"_E","PURE","X","24/01/2003","2__EPURE000","24/01/2003","","T"
"_E","PURE","X","24/01/2003","C__EPURE019","18/12/2024","","F"
"_E","PURE","X","24/01/2003","C__EPURE027","19/03/2025","","F"
"_E","PURE","X","24/01/2003","C__EPURE028","19/03/2025","","F"
"_E","PURE","X","24/01/2003","C__EPURE035","21/05/2025","","F"
"_E","PUTY","X","21/12/2016","2__EPUTY000","21/12/2016","","T"
"_E","QEEN","X","21/12/2016","2__EQEEN000","21/12/2016","","T"
"_E","RAYL","X","15/02/2017","2__ERAYL000","15/02/2017","","T"
"_E","RBOS","X","11/03/2008","2__ERBOS000","11/03/2008","26/06/2012","T"
"_E","REBE","X","22/06/2022","2__EREBE000","22/06/2022","","T"
"_E","REGE","X","18/09/2013","2__EREGE000","18/09/2013","","T"
"_E","REGE","X","18/09/2013","C__EREGE019","18/12/2024","","F"
"_E","REGE","X","18/09/2013","C__EREGE027","19/03/2025","","F"
"_E","REGE","X","18/09/2013","C__EREGE028","19/03/2025","","F"
"_E","REGE","X","18/09/2013","C__EREGE035","21/05/2025","","F"
"_E","RENC","X","01/04/1996","2__ERENC000","01/09/2000","","T"
"_E","RHOD","X","18/02/2015","2__ERHOD000","18/02/2015","","T"
"_E","ROSE","X","17/08/2016","2__EROSE000","17/08/2016","22/02/2023","T"
"_E","RUTH","X","15/02/2017","2__ERUTH000","15/02/2017","","T"
"_E","RUTL","X","22/09/2021","2__ERUTL000","22/09/2021","","T"
"_E","RWED","X","22/02/2002","2__ERWED000","22/02/2002","","T"
"_E","RWED","X","22/02/2002","2__ERWED001","23/10/2019","","F"
"_E","RWED","X","22/02/2002","C__ERWED019","18/12/2024","","F"
"_E","RWED","X","22/02/2002","C__ERWED027","19/03/2025","","F"
"_E","RWED","X","22/02/2002","C__ERWED028","19/03/2025","","F"
"_E","RWED","X","22/02/2002","C__ERWED035","21/05/2025","","F"
"_E","SANT","X","17/08/2016","2__ESANT000","17/08/2016","","T"
"_E","SAPH","X","15/03/2017","2__ESAPH000","15/03/2017","","T"
"_E","SAPH","X","15/03/2017","C__ESAPH019","18/12/2024","","F"
"_E","SAPH","X","15/03/2017","C__ESAPH027","19/03/2025","","F"
"_E","SAPH","X","15/03/2017","C__ESAPH028","19/03/2025","","F"
"_E","SAPH","X","15/03/2017","C__ESAPH035","21/05/2025","","F"
"_E","SATU","X","15/03/2017","2__ESATU000","15/03/2017","21/05/2020","T"
"_E","SCAF","X","17/10/2018","2__ESCAF000","17/10/2018","","T"
"_E","SCAF","X","17/10/2018","C__ESCAF019","18/12/2024","","F"
"_E","SCAF","X","17/10/2018","C__ESCAF027","19/03/2025","","F"
"_E","SCAF","X","17/10/2018","C__ESCAF028","19/03/2025","","F"
"_E","SCAF","X","17/10/2018","C__ESCAF035","21/05/2025","","F"
"_E","SCEL","X","20/11/2024","2__ESCEL000","20/11/2024","","T"
"_E","SCOR","X","21/04/2021","2__ESCOR000","21/04/2021","","T"
"_E","SEEB","X","01/04/1996","2__ESEEB000","01/09/2000","","T"
"_E","SEEE","X","19/09/2018","2__ESEEE000","19/09/2018","","T"
"_E","SIMC","X","20/02/2019","2__ESIMC000","20/02/2019","","T"
"_E","SING","X","19/10/2016","2__ESING000","19/10/2016","","T"
"_E","SINQ","X","16/09/2015","2__ESINQ000","16/09/2015","","T"
"_E","SIRO","X","14/08/2013","2__ESIRO000","14/08/2013","16/10/2024","T"
"_E","SKID","X","18/12/2019","2__ESKID000","18/12/2019","","T"
"_E","SKLN","X","11/04/2018","2__ESKLN000","11/04/2018","21/04/2021","T"
"_E","SLVR","X","17/06/2015","2__ESLVR000","17/06/2015","01/09/2024","T"
"_E","SMAE","X","17/02/2021","2__ESMAE000","17/02/2021","","T"
"_E","SMAE","X","17/02/2021","2__ESMAE001","17/02/2021","","F"
"_E","SMAE","X","17/02/2021","C__ESMAE019","18/12/2024","","F"
"_E","SMAE","X","17/02/2021","C__ESMAE027","19/03/2025","","F"
"_E","SMAE","X","17/02/2021","C__ESMAE028","19/03/2025","","F"
"_E","SMAE","X","17/02/2021","C__ESMAE035","21/05/2025","","F"
"_E","SMAL","X","20/06/2012","2__ESMAL000","14/11/2003","15/12/2010","T"
"_E","SMAL","X","20/06/2012","2__ESMAL000","20/06/2012","16/03/2016","T"
"_E","SMAR","X","18/01/2002","2__ESMAR000","18/01/2002","","T"
"_E","SMAR","X","18/01/2002","2__ESMAR001","17/07/2019","21/09/2022","F"
"_E","SMAR","X","18/01/2002","C__ESMAR019","18/12/2024","","F"
"_E","SMAR","X","18/01/2002","C__ESMAR027","19/03/2025","","F"
"_E","SMAR","X","18/01/2002","C__ESMAR028","19/03/2025","","F"
"_E","SMAR","X","18/01/2002","C__ESMAR035","21/05/2025","","F"
"_E","SNFR","X","17/08/2016","2__ESNFR000","17/08/2016","22/01/2020","T"
"_E","SOUT","X","01/04/1996","2__ESOUT000","08/09/2000","","T"
"_E","SOUT","X","01/04/1996","C__ESOUT019","18/12/2024","","F"
"_E","SOUT","X","01/04/1996","C__ESOUT027","19/03/2025","","F"
"_E","SOUT","X","01/04/1996","C__ESOUT028","19/03/2025","","F"
"_E","SOUT","X","01/04/1996","C__ESOUT035","21/05/2025","","F"
"_E","SPAL","X","15/03/2017","2__ESPAL000","15/03/2017","","T"
"_E","SPOW","X","01/04/1996","2__ESPOW000","21/11/2000","","T"
"_E","SPOW","X","01/04/1996","C__ESPOW019","18/12/2024","","F"
"_E","SPOW","X","01/04/1996","C__ESPOW027","19/03/2025","","F"
"_E","SPOW","X","01/04/1996","C__ESPOW028","19/03/2025","","F"
"_E","SPOW","X","01/04/1996","C__ESPOW035","21/05/2025","","F"
"_E","SPRK","X","11/01/2008","2__ESPRK000","11/01/2008","22/11/2023","T"
"_E","SQKY","X","17/07/2019","2__ESQKY000","17/07/2019","","T"
"_E","SQKY","X","17/07/2019","2__ESQKY001","17/04/2024","","F"
"_E","STAT","X","20/10/2010","2__ESTAT000","20/10/2010","","T"
"_E","STAT","X","20/10/2010","2__ESTAT001","18/03/2020","","F"
"_E","STAT","X","20/10/2010","2__ESTAT002","22/09/2021","","F"
"_E","STAT","X","20/10/2010","2__ESTAT003","17/07/2024","","F"
"_E","STAT","X","20/10/2010","2__ESTAT004","25/09/2024","","F"
"_E","STAT","X","20/10/2010","2__ESTAT005","19/03/2025","","F"
"_E","STAT","X","20/10/2010","C__ESTAT019","18/12/2024","","F"
"_E","STAT","X","20/10/2010","C__ESTAT027","19/03/2025","","F"
"_E","STAT","X","20/10/2010","C__ESTAT028","19/03/2025","","F"
"_E","STAT","X","20/10/2010","C__ESTAT035","21/05/2025","","F"
"_E","SWAE","X","01/04/1996","2__ESWAE000","08/09/2000","","T"
"_E","SWDP","X","16/03/2016","2__ESWDP000","16/03/2016","","T"
"_E","SWEB","X","01/04/1996","2__ESWEB000","07/09/2000","","T"
"_E","SWEL","X","14/03/2018","2__ESWEL000","14/03/2018","23/05/2022","T"
"_E","SYMB","X","29/11/2012","2__ESYMB000","29/11/2012","22/02/2023","T"
"_E","TANA","X","11/04/2018","2__ETANA000","11/04/2018","17/07/2019","T"
"_E","TEAM","X","20/02/2004","2__ETEAM000","20/02/2004","03/05/2018","T"
"_E","TEGP","X","19/03/2025","2__ETEGP000","19/03/2025","","T"
"_E","TEMP","X","21/12/2016","2__ETEMP000","21/12/2016","23/04/2020","T"
"_E","TEXA","X","15/11/2017","2__ETEXA000","15/11/2017","","T"
"_E","TGPL","X","20/10/2000","2__ETGPL000","05/02/2001","","T"
"_E","TGPL","X","20/10/2000","C__ETGPL019","18/12/2024","","F"
"_E","TGPL","X","20/10/2000","C__ETGPL027","19/03/2025","","F"
"_E","TGPL","X","20/10/2000","C__ETGPL028","19/03/2025","","F"
"_E","TGPL","X","20/10/2000","C__ETGPL035","21/05/2025","","F"
"_E","THLE","X","17/08/2016","2__ETHLE000","17/08/2016","","T"
"_E","THRE","X","22/01/2014","2__ETHRE000","22/01/2014","","T"
"_E","TILL","X","20/02/2019","2__ETILL000","20/02/2019","","T"
"_E","TLWD","X","18/11/2015","2__ETLWD000","18/11/2015","","T"
"_E","TNDO","X","18/11/2015","2__ETNDO000","18/11/2015","","T"
"_E","TNDO","X","18/11/2015","C__ETNDO019","18/12/2024","","F"
"_E","TNDO","X","18/11/2015","C__ETNDO027","19/03/2025","","F"
"_E","TNDO","X","18/11/2015","C__ETNDO028","19/03/2025","","F"
"_E","TNDO","X","18/11/2015","C__ETNDO035","21/05/2025","","F"
"_E","TOGO","X","20/12/2017","2__ETOGO000","20/12/2017","","T"
"_E","TONB","X","23/01/2019","2__ETONB000","23/01/2019","","T"
"_E","TOTO","X","18/10/2017","2__ETOTO000","18/10/2017","20/07/2022","T"
"_E","TRAM","X","16/09/2015","2__ETRAM000","16/09/2015","","T"
"_E","TREX","X","07/12/2007","2__ETREX000","07/12/2007","20/07/2022","T"
"_E","TULP","X","16/03/2016","2__ETULP000","16/03/2016","","T"
"_E","UCGO","X","22/07/2020","2__EUCGO000","22/07/2020","","T"
"_E","UGAP","X","21/04/2021","2__EUGAP000","21/04/2021","","T"
"_E","UKPR","X","20/04/2016","2__EUKPR000","20/04/2016","","T"
"_E","UKPR","X","20/04/2016","2__EUKPR001","22/04/2020","","F"
"_E","UTAH","X","20/01/2021","2__EUTAH000","20/01/2021","17/08/2022","T"
"_E","UWBE","X","19/03/2025","2__EUWBE000","19/03/2025","","T"
"_E","UWDS","X","19/03/2025","2__EUWDS000","19/03/2025","","T"
"_E","VAVU","X","19/11/2014","2__EVAVU000","19/11/2014","21/08/2019","T"
"_E","VERM","X","15/08/2018","2__EVERM000","15/08/2018","","T"
"_E","VETS","X","22/01/2014","2__EVETS000","22/01/2014","","T"
"_E","VETS","X","22/01/2014","C__EVETS019","18/12/2024","","F"
"_E","VETS","X","22/01/2014","C__EVETS027","19/03/2025","","F"
"_E","VETS","X","22/01/2014","C__EVETS028","19/03/2025","","F"
"_E","VETS","X","22/01/2014","C__EVETS035","21/05/2025","","F"
"_E","VIPR","X","11/04/2018","2__EVIPR000","11/04/2018","20/07/2022","T"
"_E","VIRG","X","15/08/2018","2__EVIRG000","15/08/2018","","T"
"_E","VITA","X","21/04/2021","2__EVITA000","21/04/2021","20/07/2022","T"
"_E","VNGA","X","11/04/2018","2__EVNGA000","11/04/2018","24/01/2024","T"
"_E","VNQT","X","11/04/2018","2__EVNQT000","11/04/2018","","T"
"_E","VNQT","X","11/04/2018","C__EVNQT035","21/05/2025","","F"
"_E","VOLT","X","18/11/2009","2__EVOLT000","18/11/2009","","T"
"_E","VOLT","X","18/11/2009","C__EVOLT019","18/12/2024","","F"
"_E","VOLT","X","18/11/2009","C__EVOLT027","19/03/2025","","F"
"_E","VOLT","X","18/11/2009","C__EVOLT028","19/03/2025","","F"
"_E","VOLT","X","18/11/2009","C__EVOLT035","21/05/2025","","F"
"_E","WASH","X","15/11/2017","2__EWASH000","15/11/2017","","T"
"_E","WILL","X","20/02/2019","2__EWILL000","20/02/2019","17/06/2020","T"
"_E","YELG","X","01/04/1996","2__EYELG000","31/08/2000","01/10/2021","T"
"_E","YNRG","X","19/06/2019","2__EYNRG000","19/06/2019","","T"
"_E","ZOGE","X","18/11/2020","2__EZOGE000","18/11/2020","20/07/2022","T"
"_E","ZPYR","X","18/11/2015","2__EZPYR000","18/11/2015","","T"
"_E","ZPYR","X","18/11/2015","C__EZPYR019","18/12/2024","","F"
"_E","ZPYR","X","18/11/2015","C__EZPYR027","19/03/2025","","F"
"_E","ZPYR","X","18/11/2015","C__EZPYR028","19/03/2025","","F"
"_E","ZPYR","X","18/11/2015","C__EZPYR035","21/05/2025","","F"
"_E","ZYTH","X","20/02/2019","2__EZYTH000","20/02/2019","17/06/2020","T"
"_F","ALAB","X","15/08/2018","2__FALAB000","15/08/2018","","T"
"_F","ALAS","X","15/08/2018","2__FALAS000","15/08/2018","21/07/2023","T"
"_F","ALBU","X","11/04/2018","2__FALBU000","11/04/2018","17/07/2019","T"
"_F","ALTI","X","14/08/2013","2__FALTI000","14/08/2013","","T"
"_F","AMPE","X","15/06/2011","2__FAMPE000","15/06/2011","16/05/2012","T"
"_F","ANGE","X","20/03/2013","2__FANGE000","20/03/2013","","T"
"_F","ANGE","X","20/03/2013","2__FANGE001","19/09/2018","","F"
"_F","ANGE","X","20/03/2013","2__FANGE002","20/03/2019","","F"
"_F","ANGE","X","20/03/2013","2__FANGE003","20/11/2019","","F"
