"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Effective To Settlement Date (AFOYCS)"
"_K","2","0150","01/04/1996","01/04/2020","31/03/2022"
"_K","4","0150","01/04/1996","01/04/2020","31/03/2022"
"_A","2","0150","01/04/1996","01/04/2022","31/03/2024"
"_K","2","0150","01/04/1996","01/04/2022","31/03/2023"
"_K","4","0150","01/04/1996","01/04/2022","31/03/2023"
"_K","2","0150","01/04/1996","01/04/2023","31/03/2024"
"_K","4","0150","01/04/1996","01/04/2023","31/03/2024"
"_A","2","0150","01/04/1996","01/04/2024","31/03/2025"
"_A","4","0150","01/04/1996","01/04/2024","31/03/2025"
"_K","2","0150","01/04/1996","01/04/2024","31/03/2025"
"_K","4","0150","01/04/1996","01/04/2024","31/03/2025"
"_A","2","0150","01/04/1996","01/04/2025",""
"_A","4","0150","01/04/1996","01/04/2025",""
"_K","2","0150","01/04/1996","01/04/2025",""
"_K","4","0150","01/04/1996","01/04/2025",""
"_P","2","0151","01/04/1996","19/03/2014","31/03/2022"
"_C","5","0151","01/04/1996","01/04/2015",""
"_H","7","0151","01/04/1996","01/04/2015",""
"_H","8","0151","01/04/1996","01/04/2015",""
"_J","7","0151","01/04/1996","01/04/2015",""
"_K","8","0151","01/04/1996","01/04/2015",""
"_L","7","0151","01/04/1996","01/04/2015",""
"_A","5","0151","01/04/1996","01/04/2016",""
"_C","6","0151","01/04/1996","01/04/2016",""
"_C","7","0151","01/04/1996","01/04/2016",""
"_G","6","0151","01/04/1996","01/04/2016",""
"_G","7","0151","01/04/1996","01/04/2016",""
"_G","8","0151","01/04/1996","01/04/2016",""
"_H","5","0151","01/04/1996","01/04/2016","31/03/2024"
"_K","5","0151","01/04/1996","01/04/2016",""
"_K","7","0151","01/04/1996","01/04/2016",""
"_L","5","0151","01/04/1996","01/04/2016",""
"_L","6","0151","01/04/1996","01/04/2016","31/03/2020"
"_L","8","0151","01/04/1996","01/04/2016","31/03/2023"
"_M","5","0151","01/04/1996","01/04/2016",""
"_M","7","0151","01/04/1996","01/04/2016",""
"_A","7","0151","01/04/1996","01/04/2018","31/03/2022"
"_A","8","0151","01/04/1996","01/04/2018",""
"_B","5","0151","01/04/1996","01/04/2018","31/03/2023"
"_C","8","0151","01/04/1996","01/04/2018","31/03/2020"
"_E","6","0151","01/04/1996","01/04/2018","31/03/2020"
"_F","7","0151","01/04/1996","01/04/2018",""
"_H","6","0151","01/04/1996","01/04/2018",""
"_J","6","0151","01/04/1996","01/04/2018","31/03/2025"
"_J","8","0151","01/04/1996","01/04/2018",""
"_A","1","0151","01/04/1996","01/04/2019","31/03/2020"
"_A","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_A","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_A","6","0151","01/04/1996","01/04/2019","31/03/2023"
"_B","1","0151","01/04/1996","01/04/2019","31/03/2020"
"_B","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_B","3","0151","01/04/1996","01/04/2019","31/03/2020"
"_B","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_B","6","0151","01/04/1996","01/04/2019","31/03/2023"
"_B","7","0151","01/04/1996","01/04/2019",""
"_B","8","0151","01/04/1996","01/04/2019","31/03/2022"
"_C","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_C","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_D","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_D","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_E","1","0151","01/04/1996","01/04/2019","31/03/2020"
"_E","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_E","3","0151","01/04/1996","01/04/2019","31/03/2020"
"_E","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_E","5","0151","01/04/1996","01/04/2019","31/03/2020"
"_E","7","0151","01/04/1996","01/04/2019","31/03/2020"
"_E","8","0151","01/04/1996","01/04/2019","31/03/2023"
"_F","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_F","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_F","5","0151","01/04/1996","01/04/2019",""
"_F","6","0151","01/04/1996","01/04/2019",""
"_F","8","0151","01/04/1996","01/04/2019","31/03/2024"
"_G","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_G","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_G","5","0151","01/04/1996","01/04/2019","31/03/2022"
"_H","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_H","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_J","1","0151","01/04/1996","01/04/2019","31/03/2020"
"_J","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_J","3","0151","01/04/1996","01/04/2019","31/03/2020"
"_J","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_J","5","0151","01/04/1996","01/04/2019","31/03/2020"
"_K","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_K","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_K","6","0151","01/04/1996","01/04/2019","31/03/2023"
"_L","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_L","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_M","2","0151","01/04/1996","01/04/2019","31/03/2020"
"_M","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_M","6","0151","01/04/1996","01/04/2019",""
"_M","8","0151","01/04/1996","01/04/2019","31/03/2020"
"_P","4","0151","01/04/1996","01/04/2019","31/03/2020"
"_A","1","0151","01/04/1996","01/04/2020","31/03/2022"
"_A","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_A","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_B","1","0151","01/04/1996","01/04/2020","31/03/2022"
"_B","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_B","3","0151","01/04/1996","01/04/2020","31/03/2022"
"_B","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_C","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_C","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_C","8","0151","01/04/1996","01/04/2020",""
"_D","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_D","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_E","1","0151","01/04/1996","01/04/2020","31/03/2022"
"_E","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_E","3","0151","01/04/1996","01/04/2020","31/03/2022"
"_E","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_E","5","0151","01/04/1996","01/04/2020",""
"_E","6","0151","01/04/1996","01/04/2020","31/03/2022"
"_E","7","0151","01/04/1996","01/04/2020","31/03/2023"
"_F","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_F","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_G","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_G","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_H","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_H","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_J","1","0151","01/04/1996","01/04/2020","31/03/2022"
"_J","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_J","3","0151","01/04/1996","01/04/2020","31/03/2022"
"_J","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_J","5","0151","01/04/1996","01/04/2020",""
"_K","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_K","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_L","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_L","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_L","6","0151","01/04/1996","01/04/2020","31/03/2024"
"_M","2","0151","01/04/1996","01/04/2020","31/03/2022"
"_M","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_M","8","0151","01/04/1996","01/04/2020",""
"_P","4","0151","01/04/1996","01/04/2020","31/03/2022"
"_A","1","0151","01/04/1996","01/04/2022","31/03/2023"
"_A","2","0151","01/04/1996","01/04/2022","31/03/2023"
"_A","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_A","7","0151","01/04/1996","01/04/2022",""
"_B","1","0151","01/04/1996","01/04/2022","31/03/2025"
"_B","2","0151","01/04/1996","01/04/2022","31/03/2023"
"_B","3","0151","01/04/1996","01/04/2022","31/03/2023"
"_B","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_B","8","0151","01/04/1996","01/04/2022","31/03/2023"
"_C","2","0151","01/04/1996","01/04/2022",""
"_C","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_D","2","0151","01/04/1996","01/04/2022","31/03/2025"
"_D","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_E","1","0151","01/04/1996","01/04/2022","31/03/2023"
"_E","2","0151","01/04/1996","01/04/2022","31/03/2023"
"_E","3","0151","01/04/1996","01/04/2022","31/03/2023"
"_E","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_E","6","0151","01/04/1996","01/04/2022","31/03/2024"
"_F","2","0151","01/04/1996","01/04/2022",""
"_F","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_G","2","0151","01/04/1996","01/04/2022","31/03/2023"
"_G","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_G","5","0151","01/04/1996","01/04/2022","31/03/2023"
"_H","2","0151","01/04/1996","01/04/2022","31/03/2024"
"_H","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_J","1","0151","01/04/1996","01/04/2022","31/03/2025"
"_J","2","0151","01/04/1996","01/04/2022","31/03/2025"
"_J","3","0151","01/04/1996","01/04/2022","31/03/2023"
"_J","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_K","2","0151","01/04/1996","01/04/2022","31/03/2025"
"_K","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_L","2","0151","01/04/1996","01/04/2022",""
"_L","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_M","2","0151","01/04/1996","01/04/2022","31/03/2025"
"_M","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_P","2","0151","01/04/1996","01/04/2022","31/03/2023"
"_P","4","0151","01/04/1996","01/04/2022","31/03/2023"
"_A","1","0151","01/04/1996","01/04/2023","31/03/2024"
"_A","2","0151","01/04/1996","01/04/2023","31/03/2024"
"_A","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_A","6","0151","01/04/1996","01/04/2023","31/03/2024"
"_B","2","0151","01/04/1996","01/04/2023","31/03/2024"
"_B","3","0151","01/04/1996","01/04/2023","31/03/2024"
"_B","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_B","5","0151","01/04/1996","01/04/2023",""
"_B","6","0151","01/04/1996","01/04/2023","31/03/2025"
"_B","8","0151","01/04/1996","01/04/2023","31/03/2024"
"_C","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_D","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_E","1","0151","01/04/1996","01/04/2023","31/03/2024"
"_E","2","0151","01/04/1996","01/04/2023","31/03/2024"
"_E","3","0151","01/04/1996","01/04/2023","31/03/2024"
"_E","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_E","7","0151","01/04/1996","01/04/2023","31/03/2024"
"_E","8","0151","01/04/1996","01/04/2023","31/03/2024"
"_F","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_G","2","0151","01/04/1996","01/04/2023","31/03/2024"
"_G","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_G","5","0151","01/04/1996","01/04/2023",""
"_H","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_J","3","0151","01/04/1996","01/04/2023","31/03/2024"
"_J","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_K","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_K","6","0151","01/04/1996","01/04/2023",""
"_L","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_L","8","0151","01/04/1996","01/04/2023","31/03/2024"
"_M","4","0151","01/04/1996","01/04/2023","31/03/2024"
"_P","2","0151","01/04/1996","01/04/2023","31/03/2024"
