"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (GGPCAE)","Researched Average EAC"
"_A","1","0393","01/04/1996","01/04/2025","3217.4"
"_B","1","0393","01/04/1996","01/04/1996","3066"
"_B","1","0393","01/04/1996","10/04/2008","3699.2"
"_B","1","0393","01/04/1996","01/04/2011","3699.2"
"_B","1","0393","01/04/1996","01/04/2012","3691.4"
"_B","1","0393","01/04/1996","01/04/2013","3625.3"
"_B","1","0393","01/04/1996","01/04/2014","3607"
"_B","1","0393","01/04/1996","01/04/2015","3437.9"
"_B","1","0393","01/04/1996","01/04/2016","3455.3"
"_B","1","0393","01/04/1996","01/04/2018","3433"
"_B","1","0393","01/04/1996","01/04/2019","3414"
"_B","1","0393","01/04/1996","01/04/2020","3316.7"
"_B","1","0393","01/04/1996","01/04/2022","3574.3"
"_B","1","0393","01/04/1996","01/04/2023","3168.6"
"_B","1","0393","01/04/1996","01/04/2024","2969"
"_B","1","0393","01/04/1996","01/04/2025","3014.7"
"_C","1","0393","01/04/1996","01/04/1996","3404"
"_C","1","0393","01/04/1996","10/04/2008","3770.2"
"_C","1","0393","01/04/1996","01/04/2011","3770.2"
"_C","1","0393","01/04/1996","01/04/2012","3764.7"
"_C","1","0393","01/04/1996","01/04/2013","3654"
"_C","1","0393","01/04/1996","01/04/2014","3621.8"
"_C","1","0393","01/04/1996","01/04/2015","3421.7"
"_C","1","0393","01/04/1996","01/04/2016","3416.2"
"_C","1","0393","01/04/1996","01/04/2018","3318.6"
"_C","1","0393","01/04/1996","01/04/2023","2998.2"
"_C","1","0393","01/04/1996","01/04/2019","3284.2"
"_C","1","0393","01/04/1996","01/04/2020","3170.5"
"_C","1","0393","01/04/1996","01/04/2022","3359.8"
"_C","1","0393","01/04/1996","01/04/2024","2842.3"
"_C","1","0393","01/04/1996","01/04/2025","2862.6"
"_D","1","0393","01/04/1996","01/04/1996","3573"
"_D","1","0393","01/04/1996","24/12/1998","3675.8"
"_D","1","0393","01/04/1996","10/04/2008","3995"
"_D","1","0393","01/04/1996","01/04/2011","3995"
"_D","1","0393","01/04/1996","01/04/2012","3816.6"
"_D","1","0393","01/04/1996","01/04/2013","3766.1"
"_D","1","0393","01/04/1996","01/04/2014","3739.7"
"_D","1","0393","01/04/1996","01/04/2015","3575.4"
"_D","1","0393","01/04/1996","01/04/2016","3554.4"
"_D","1","0393","01/04/1996","01/04/2018","3442.1"
"_D","1","0393","01/04/1996","01/04/2019","3410.6"
"_D","1","0393","01/04/1996","01/04/2020","3305.4"
"_D","1","0393","01/04/1996","01/04/2022","3485.5"
"_D","1","0393","01/04/1996","01/04/2023","3128.8"
"_D","1","0393","01/04/1996","01/04/2024","2913.1"
"_D","1","0393","01/04/1996","01/04/2025","2971.8"
"_E","1","0393","01/04/1996","01/04/1996","3582.4"
"_E","1","0393","01/04/1996","10/04/2008","4028.6"
"_E","1","0393","01/04/1996","01/04/2011","4028.6"
"_E","1","0393","01/04/1996","01/04/2012","3967.9"
"_E","1","0393","01/04/1996","01/04/2013","3890.2"
"_E","1","0393","01/04/1996","01/04/2014","3850.7"
"_E","1","0393","01/04/1996","01/04/2015","3663.2"
"_E","1","0393","01/04/1996","01/04/2016","3660.7"
"_E","1","0393","01/04/1996","01/04/2018","3609.8"
"_E","1","0393","01/04/1996","01/04/2019","3588.9"
"_E","1","0393","01/04/1996","01/04/2020","3463.1"
"_E","1","0393","01/04/1996","01/04/2022","3656.8"
"_E","1","0393","01/04/1996","01/04/2023","3253.1"
"_E","1","0393","01/04/1996","01/04/2024","3044.2"
"_E","1","0393","01/04/1996","01/04/2025","3093.4"
"_F","1","0393","01/04/1996","01/04/1996","3679"
"_F","1","0393","01/04/1996","10/04/2008","3718.2"
"_F","1","0393","01/04/1996","01/04/2011","3718.2"
"_F","1","0393","01/04/1996","01/04/2012","3660.8"
"_F","1","0393","01/04/1996","01/04/2013","3583.8"
"_F","1","0393","01/04/1996","01/04/2014","3515.8"
"_F","1","0393","01/04/1996","01/04/2015","3379.4"
"_F","1","0393","01/04/1996","01/04/2016","3344.5"
"_F","1","0393","01/04/1996","01/04/2018","3253.5"
"_F","1","0393","01/04/1996","01/04/2019","3220.1"
"_F","1","0393","01/04/1996","01/04/2020","3091.6"
"_F","1","0393","01/04/1996","01/04/2022","3256.4"
"_F","1","0393","01/04/1996","01/04/2023","2901.5"
"_F","1","0393","01/04/1996","01/04/2024","2734.6"
"_F","1","0393","01/04/1996","01/04/2025","2776.8"
"_G","1","0393","01/04/1996","01/04/1996","3825.5"
"_G","1","0393","01/04/1996","10/04/2008","3986.5"
"_G","1","0393","01/04/1996","01/04/2011","3986.5"
"_G","1","0393","01/04/1996","01/04/2012","3868.7"
"_G","1","0393","01/04/1996","01/04/2013","3756.3"
"_G","1","0393","01/04/1996","01/04/2014","3681"
"_G","1","0393","01/04/1996","01/04/2015","3498.4"
"_G","1","0393","01/04/1996","01/04/2016","3511.2"
"_G","1","0393","01/04/1996","01/04/2018","3433.3"
"_G","1","0393","01/04/1996","01/04/2019","3396.3"
"_G","1","0393","01/04/1996","01/04/2020","3283.8"
"_G","1","0393","01/04/1996","01/04/2022","3485.2"
"_G","1","0393","01/04/1996","01/04/2023","3112.7"
"_G","1","0393","01/04/1996","01/04/2024","2926.9"
"_G","1","0393","01/04/1996","01/04/2025","2983.3"
"_H","1","0393","01/04/1996","01/04/1996","3862"
"_H","1","0393","01/04/1996","08/05/1998","3819"
"_H","1","0393","01/04/1996","10/04/2008","4315.4"
"_H","1","0393","01/04/1996","01/04/2011","4315.4"
"_H","1","0393","01/04/1996","01/04/2012","4136.2"
"_H","1","0393","01/04/1996","01/04/2013","4053.3"
"_H","1","0393","01/04/1996","01/04/2014","4039.3"
"_H","1","0393","01/04/1996","01/04/2015","3834.6"
"_H","1","0393","01/04/1996","01/04/2016","3822.6"
"_H","1","0393","01/04/1996","01/04/2018","3770.9"
"_H","1","0393","01/04/1996","01/04/2019","3725.9"
"_H","1","0393","01/04/1996","01/04/2020","3606.7"
"_H","1","0393","01/04/1996","01/04/2022","3936.9"
"_H","1","0393","01/04/1996","01/04/2023","3475.5"
"_H","1","0393","01/04/1996","01/04/2024","3235.6"
"_H","1","0393","01/04/1996","01/04/2025","3276.4"
"_J","1","0393","01/04/1996","01/04/1996","3561"
"_J","1","0393","01/04/1996","10/04/2008","4105"
"_J","1","0393","01/04/1996","01/04/2011","4105"
"_J","1","0393","01/04/1996","01/04/2012","4093"
"_J","1","0393","01/04/1996","01/04/2013","4020.7"
"_J","1","0393","01/04/1996","01/04/2014","4026.4"
"_J","1","0393","01/04/1996","01/04/2015","3807"
"_J","1","0393","01/04/1996","01/04/2016","3806.7"
"_J","1","0393","01/04/1996","01/04/2018","3751.6"
"_J","1","0393","01/04/1996","01/04/2019","3731.9"
"_J","1","0393","01/04/1996","01/04/2020","3619.6"
"_J","1","0393","01/04/1996","01/04/2022","3926.4"
"_J","1","0393","01/04/1996","01/04/2023","3474.6"
"_J","1","0393","01/04/1996","01/04/2024","3220.8"
"_J","1","0393","01/04/1996","01/04/2025","3256.3"
"_K","1","0393","01/04/1996","10/04/2008","3720.2"
"_K","1","0393","01/04/1996","01/04/1996","3097.7"
"_K","1","0393","01/04/1996","01/04/2011","3720.2"
"_K","1","0393","01/04/1996","01/04/2012","3706.5"
"_K","1","0393","01/04/1996","01/04/2013","3618.1"
"_K","1","0393","01/04/1996","01/04/2014","3577.3"
"_K","1","0393","01/04/1996","01/04/2015","3419.4"
"_K","1","0393","01/04/1996","01/04/2016","3406.6"
"_K","1","0393","01/04/1996","01/04/2018","3381.5"
"_K","1","0393","01/04/1996","01/04/2019","3356.6"
"_K","1","0393","01/04/1996","01/04/2020","3255.8"
"_K","1","0393","01/04/1996","01/04/2022","3490.9"
"_K","1","0393","01/04/1996","01/04/2023","3073.3"
"_K","1","0393","01/04/1996","01/04/2024","2842.6"
"_K","1","0393","01/04/1996","01/04/2025","2902.7"
"_L","1","0393","01/04/1996","10/04/2008","3965"
"_L","1","0393","01/04/1996","01/04/1996","3700"
"_L","1","0393","01/04/1996","01/04/2011","3965"
"_L","1","0393","01/04/1996","01/04/2012","3893.9"
"_L","1","0393","01/04/1996","01/04/2013","3797"
"_L","1","0393","01/04/1996","01/04/2014","3760.3"
"_L","1","0393","01/04/1996","01/04/2015","3597.2"
"_L","1","0393","01/04/1996","01/04/2016","3575.6"
"_L","1","0393","01/04/1996","01/04/2018","3572.5"
"_L","1","0393","01/04/1996","01/04/2019","3566.9"
"_L","1","0393","01/04/1996","01/04/2020","3453.3"
"_L","1","0393","01/04/1996","01/04/2022","3717.4"
"_L","1","0393","01/04/1996","01/04/2023","3267.8"
"_L","1","0393","01/04/1996","01/04/2024","3033.4"
"_L","1","0393","01/04/1996","01/04/2025","3097.1"
"_M","1","0393","01/04/1996","01/04/1996","3543"
"_M","1","0393","01/04/1996","10/04/2008","3841.6"
"_M","1","0393","01/04/1996","01/04/2011","3841.6"
"_M","1","0393","01/04/1996","01/04/2012","3702.7"
"_M","1","0393","01/04/1996","01/04/2013","3653.6"
"_M","1","0393","01/04/1996","01/04/2014","3611.3"
"_M","1","0393","01/04/1996","01/04/2015","3451.9"
"_M","1","0393","01/04/1996","01/04/2016","3418.3"
"_M","1","0393","01/04/1996","01/04/2018","3359.4"
"_M","1","0393","01/04/1996","01/04/2023","3026.6"
"_M","1","0393","01/04/1996","01/04/2019","3334.3"
"_M","1","0393","01/04/1996","01/04/2020","3228.8"
"_M","1","0393","01/04/1996","01/04/2022","3397"
"_M","1","0393","01/04/1996","01/04/2024","2838.3"
"_M","1","0393","01/04/1996","01/04/2025","2899.4"
"_N","1","0393","01/04/1996","01/04/1996","3711"
"_N","1","0393","01/04/1996","10/04/2008","3902.1"
"_N","1","0393","01/04/1996","01/04/2011","3902.1"
"_N","1","0393","01/04/1996","01/04/2012","3721.4"
"_N","1","0393","01/04/1996","01/04/2013","3646.9"
"_N","1","0393","01/04/1996","01/04/2014","3570.2"
"_N","1","0393","01/04/1996","01/04/2015","3469.3"
"_N","1","0393","01/04/1996","01/04/2016","3467.4"
"_N","1","0393","01/04/1996","01/04/2018","3336.5"
"_N","1","0393","01/04/1996","01/04/2019","3283.5"
"_N","1","0393","01/04/1996","01/04/2020","3158.9"
"_N","1","0393","01/04/1996","01/04/2022","3326.2"
"_N","1","0393","01/04/1996","01/04/2023","2962.6"
"_N","1","0393","01/04/1996","01/04/2024","2733.1"
"_N","1","0393","01/04/1996","01/04/2025","2769.8"
"_A","1","0429","01/04/1996","01/04/1996","438000"
"_A","1","0429","01/04/1996","20/05/1999","47447"
"_B","1","0429","01/04/1996","01/04/1996","438000"
"_B","1","0429","01/04/1996","20/05/1999","10258"
"_C","1","0429","01/04/1996","01/04/1996","438000"
"_C","1","0429","01/04/1996","20/05/1999","407512"
"_D","1","0429","01/04/1996","01/04/1996","438000"
"_D","1","0429","01/04/1996","20/05/1999","67469"
"_E","1","0429","01/04/1996","01/04/1996","438000"
"_E","1","0429","01/04/1996","20/05/1999","212859"
"_F","1","0429","01/04/1996","01/04/1996","438000"
"_G","1","0429","01/04/1996","01/04/1996","438000"
"_H","1","0429","01/04/1996","01/04/1996","438000"
"_H","1","0429","01/04/1996","20/05/1999","25884"
"_J","1","0429","01/04/1996","01/04/1996","438000"
"_J","1","0429","01/04/1996","20/05/1999","267570.7"
"_K","1","0429","01/04/1996","01/04/1996","438000"
"_L","1","0429","01/04/1996","01/04/1996","438000"
"_L","1","0429","01/04/1996","20/05/1999","12217.2"
"_M","1","0429","01/04/1996","01/04/1996","438000"
"_M","1","0429","01/04/1996","20/05/1999","53788"
"_N","1","0429","01/04/1996","01/04/1996","438000"
"_N","1","0429","01/04/1996","20/05/1999","281771"
"_A","1","0430","01/04/1996","01/04/1996","292000"
"_A","1","0430","01/04/1996","20/05/1999","9760"
"_B","1","0430","01/04/1996","01/04/1996","292000"
"_B","1","0430","01/04/1996","20/05/1999","3419"
"_C","1","0430","01/04/1996","01/04/1996","292000"
"_C","1","0430","01/04/1996","20/05/1999","3672"
"_D","1","0430","01/04/1996","01/04/1996","292000"
"_D","1","0430","01/04/1996","20/05/1999","5022"
"_E","1","0430","01/04/1996","01/04/1996","292000"
"_E","1","0430","01/04/1996","20/05/1999","24330"
"_F","1","0430","01/04/1996","01/04/1996","292000"
"_G","1","0430","01/04/1996","01/04/1996","292000"
"_H","1","0430","01/04/1996","01/04/1996","292000"
"_H","1","0430","01/04/1996","20/05/1999","5644"
"_J","1","0430","01/04/1996","01/04/1996","292000"
"_J","1","0430","01/04/1996","20/05/1999","49234.4"
"_K","1","0430","01/04/1996","01/04/1996","292000"
"_L","1","0430","01/04/1996","01/04/1996","292000"
"_L","1","0430","01/04/1996","20/05/1999","2394.1"
"_M","1","0430","01/04/1996","01/04/1996","292000"
"_M","1","0430","01/04/1996","20/05/1999","17929"
"_N","1","0430","01/04/1996","01/04/1996","292200"
"_N","1","0430","01/04/1996","20/05/1999","7269"
"_A","1","0431","01/04/1996","01/04/1996","438000"
"_A","1","0431","01/04/1996","20/05/1999","901"
"_B","1","0431","01/04/1996","01/04/1996","438000"
"_B","1","0431","01/04/1996","20/05/1999","1026"
"_C","1","0431","01/04/1996","01/04/1996","438000"
"_C","1","0431","01/04/1996","20/05/1999","58971"
"_D","1","0431","01/04/1996","01/04/1996","438000"
"_D","1","0431","01/04/1996","20/05/1999","6747"
"_E","1","0431","01/04/1996","01/04/1996","438000"
"_E","1","0431","01/04/1996","20/05/1999","208504"
"_F","1","0431","01/04/1996","01/04/1996","438000"
"_G","1","0431","01/04/1996","01/04/1996","438000"
"_H","1","0431","01/04/1996","01/04/1996","438000"
"_H","1","0431","01/04/1996","20/05/1999","2588"
"_J","1","0431","01/04/1996","20/05/1999","56.3"
"_J","1","0431","01/04/1996","01/04/1996","438000"
"_K","1","0431","01/04/1996","01/04/1996","438000"
"_L","1","0431","01/04/1996","01/04/1996","438000"
"_L","1","0431","01/04/1996","20/05/1999","826.7"
"_M","1","0431","01/04/1996","01/04/1996","438000"
"_M","1","0431","01/04/1996","20/05/1999","57413"
"_N","1","0431","01/04/1996","01/04/1996","438000"
"_N","1","0431","01/04/1996","20/05/1999","28177"
"_B","1","0442","01/04/1996","01/04/1996","2718"
"_B","1","0442","01/04/1996","10/04/2008","5456.5"
"_B","1","0442","01/04/1996","01/04/2011","5456.5"
"_B","1","0442","01/04/1996","01/04/2013","4997.9"
"_B","1","0442","01/04/1996","01/04/2014","4665"
"_B","1","0442","01/04/1996","01/04/2015","4108.3"
"_B","1","0442","01/04/1996","01/04/2018","3869.4"
"_B","1","0442","01/04/1996","01/04/2019","4032.8"
"_B","1","0442","01/04/1996","01/04/2020","3967"
"_B","1","0442","01/04/1996","01/04/2023","3775"
"_B","1","0442","01/04/1996","01/04/2024","3641.4"
"_B","1","0442","01/04/1996","01/04/2025","3643.4"
"_H","1","0443","22/11/2002","22/11/2002","6405"
"_H","1","0443","22/11/2002","10/04/2008","5513.4"
"_H","1","0443","22/11/2002","01/04/2013","8666"
"_H","1","0443","22/11/2002","01/04/2015","8100.1"
"_H","1","0443","22/11/2002","01/04/2019","7124.6"
"_H","1","0443","22/11/2002","01/04/2020","7007.8"
"_H","1","0443","22/11/2002","01/04/2022","7326.9"
"_K","1","0443","22/11/2002","14/03/2003","6405"
"_K","1","0443","22/11/2002","10/04/2008","6324.7"
"_K","1","0443","22/11/2002","01/04/2013","16865.2"
"_K","1","0443","22/11/2002","01/04/2014","16161.9"
"_K","1","0443","22/11/2002","01/04/2015","13406.3"
"_K","1","0443","22/11/2002","01/04/2019","11516"
"_K","1","0443","22/11/2002","01/04/2020","11940.3"
"_K","1","0443","22/11/2002","01/04/2023","9310.1"
"_K","1","0443","22/11/2002","01/04/2024","8419.7"
"_K","1","0443","22/11/2002","01/04/2025","8672.1"
"_P","1","0443","22/11/2002","22/11/2002","6405"
"_P","1","0443","22/11/2002","10/04/2008","6553"
"_P","1","0443","22/11/2002","01/04/2013","6548.6"
"_P","1","0443","22/11/2002","01/04/2014","6694.2"
"_P","1","0443","22/11/2002","01/04/2015","6336.3"
"_P","1","0443","22/11/2002","01/04/2016","5992"
"_P","1","0443","22/11/2002","01/04/2023","4402.1"
"_P","1","0443","22/11/2002","01/04/2024","4310.2"
"_A","1","0464","01/04/1996","01/04/1996","2000"
"_A","1","0464","01/04/1996","01/07/1998","6000"
"_A","1","0465","01/04/1996","01/04/1996","4000"
"_A","1","0465","01/04/1996","01/07/1998","6000"
"_P","1","0501","17/08/2022","17/08/2022","19432.2"
"_P","1","0504","17/08/2022","17/08/2022","19432.2"
"_P","1","0518","17/08/2022","17/08/2022","30165.8"
"_P","1","0521","17/08/2022","17/08/2022","21614"
"_P","1","0539","17/08/2022","17/08/2022","7400"
"_P","1","0551","17/08/2022","17/08/2022","41706.4"
"_P","1","0559","17/08/2022","17/08/2022","12000"
"_P","1","0571","17/08/2022","17/08/2022","21614"
"_P","1","0575","17/08/2022","17/08/2022","6000"
"_P","1","0585","17/08/2022","17/08/2022","21614"
"_P","1","0620","17/08/2022","17/08/2022","9500"
"_P","1","0621","17/08/2022","17/08/2022","7400"
"_P","1","0624","17/08/2022","17/08/2022","21614"
"_P","1","0628","17/08/2022","17/08/2022","14800"
"_P","1","0629","17/08/2022","17/08/2022","14800"
"_A","1","0777","23/01/2019","23/01/2019","5546"
"_A","1","0777","23/01/2019","01/04/2022","5905.4"
"_B","1","0777","23/01/2019","23/01/2019","5252"
"_B","1","0777","23/01/2019","01/04/2022","5716.6"
"_C","1","0777","23/01/2019","23/01/2019","5016"
"_D","1","0777","23/01/2019","23/01/2019","5426"
"_D","1","0777","23/01/2019","01/04/2022","5441.6"
"_E","1","0777","23/01/2019","23/01/2019","5697"
"_E","1","0777","23/01/2019","01/04/2022","5460.1"
"_F","1","0777","23/01/2019","23/01/2019","5425"
"_F","1","0777","23/01/2019","01/04/2022","5069.2"
"_G","1","0777","23/01/2019","23/01/2019","4935"
"_G","1","0777","23/01/2019","01/04/2022","5273.4"
"_H","1","0777","23/01/2019","23/01/2019","5705"
"_J","1","0777","23/01/2019","23/01/2019","5071"
"_K","1","0777","23/01/2019","23/01/2019","6135"
"_K","1","0777","23/01/2019","01/04/2022","5543.4"
"_K","1","0777","23/01/2019","01/04/2023","5982.6"
"_L","1","0777","23/01/2019","23/01/2019","5849"
"_M","1","0777","23/01/2019","23/01/2019","5183"
"_M","1","0777","23/01/2019","01/04/2022","5541.2"
"_N","1","0777","23/01/2019","23/01/2019","5640"
"_P","1","0777","23/01/2019","23/01/2019","5279"
"_P","1","0777","23/01/2019","01/04/2022","4860.2"
"_A","1","0778","23/01/2019","23/01/2019","3100"
"_A","1","0778","23/01/2019","01/04/2022","5956.7"
"_A","1","0778","23/01/2019","01/04/2023","4859.1"
"_A","1","0778","23/01/2019","01/04/2024","8271"
"_B","1","0778","23/01/2019","23/01/2019","3100"
"_B","1","0778","23/01/2019","01/04/2022","5652"
"_B","1","0778","23/01/2019","01/04/2023","5464.4"
"_B","1","0778","23/01/2019","01/04/2024","6247.7"
"_C","1","0778","23/01/2019","23/01/2019","3100"
"_C","1","0778","23/01/2019","01/04/2022","4383"
"_C","1","0778","23/01/2019","01/04/2023","3752.6"
"_C","1","0778","23/01/2019","01/04/2024","9452.3"
"_D","1","0778","23/01/2019","23/01/2019","3100"
"_D","1","0778","23/01/2019","01/04/2022","5766.5"
"_E","1","0778","23/01/2019","23/01/2019","3100"
"_E","1","0778","23/01/2019","01/04/2022","5022.9"
"_E","1","0778","23/01/2019","01/04/2023","4862.3"
"_F","1","0778","23/01/2019","23/01/2019","3100"
"_F","1","0778","23/01/2019","01/04/2024","3804.8"
"_G","1","0778","23/01/2019","18/09/2019","3100"
"_G","1","0778","23/01/2019","01/04/2022","5000.7"
"_G","1","0778","23/01/2019","01/04/2023","5211"
"_H","1","0778","23/01/2019","17/04/2019","3100"
"_H","1","0778","23/01/2019","01/04/2022","6107"
"_J","1","0778","23/01/2019","23/01/2019","3100"
"_J","1","0778","23/01/2019","01/04/2022","5459.4"
"_J","1","0778","23/01/2019","01/04/2023","5336.5"
"_J","1","0778","23/01/2019","01/04/2024","10423"
"_K","1","0778","23/01/2019","23/01/2019","3100"
"_K","1","0778","23/01/2019","01/04/2023","5673.2"
"_L","1","0778","23/01/2019","23/01/2019","3100"
"_L","1","0778","23/01/2019","01/04/2022","5192.6"
"_L","1","0778","23/01/2019","01/04/2023","5631.8"
"_M","1","0778","23/01/2019","23/01/2019","3100"
"_M","1","0778","23/01/2019","01/04/2022","5156.7"
"_N","1","0778","23/01/2019","23/01/2019","3100"
"_P","1","0778","23/01/2019","17/04/2019","3100"
"_P","1","0801","01/04/1996","01/04/1996","4304"
"_P","1","0801","01/04/1996","17/12/1998","5565.3"
"_P","1","0801","01/04/1996","10/04/2008","4325.1"
"_P","1","0801","01/04/1996","01/04/2011","4325.1"
"_P","1","0801","01/04/1996","01/04/2012","4152.3"
"_P","1","0801","01/04/1996","01/04/2013","4022.1"
"_P","1","0801","01/04/1996","01/04/2014","3990.7"
"_P","1","0801","01/04/1996","01/04/2015","3812.2"
"_P","1","0801","01/04/1996","01/04/2016","3815.8"
"_P","1","0801","01/04/1996","01/04/2018","3733.6"
"_P","1","0801","01/04/1996","01/04/2019","3753.7"
"_P","1","0801","01/04/1996","01/04/2020","3631.6"
"_P","1","0801","01/04/1996","01/04/2022","3831.1"
"_P","1","0801","01/04/1996","01/04/2023","3429.9"
"_P","1","0801","01/04/1996","01/04/2024","3117.5"
"_P","1","0801","01/04/1996","01/04/2025","3182.1"
"_P","1","0915","01/04/1996","01/04/1996","14073"
"_P","1","0915","01/04/1996","17/12/1998","18461.6"
"_P","1","0916","01/04/1996","01/04/1996","14073"
"_P","1","0917","01/04/1996","01/04/1996","14073"
"_P","1","0918","21/06/2002","21/06/2002","6405"
"_P","1","0918","21/06/2002","10/04/2008","9773.7"
"_P","1","0918","21/06/2002","01/04/2011","9773.7"
"_P","1","0918","21/06/2002","01/04/2012","8845.8"
"_P","1","0918","21/06/2002","01/04/2016","7869.3"
"_P","1","0918","21/06/2002","01/04/2013","8619.4"
"_P","1","0918","21/06/2002","01/04/2014","8910.1"
"_P","1","0918","21/06/2002","01/04/2015","7524.3"
"_P","1","0918","21/06/2002","01/04/2018","7253.3"
"_P","1","0918","21/06/2002","01/04/2019","7065.4"
"_P","1","0918","21/06/2002","01/04/2020","7286.5"
