"GSP Group ID","Profile Class ID","Standard Settlement Configuration ID","Effective From Settlement Date (VSCPC)","Effective From Settlement Date (AFOYCS)","Time Pattern Regime ID","Average Fraction Of Yearly Consumption"
"_A","4","0105","01/04/1996","01/04/2022","00065","1"
"_L","2","0106","01/04/1996","01/04/2019","00066","1"
"_L","2","0106","01/04/1996","01/04/2025","00066","1"
"_L","4","0106","01/04/1996","01/04/1996","00066","1"
"_L","2","0107","01/04/1996","01/04/2016","00067","1"
"_L","2","0107","01/04/1996","01/04/2024","00067","1"
"_L","2","0107","01/04/1996","01/04/2025","00067","1"
"_L","4","0107","01/04/1996","01/04/2019","00067","1"
"_L","2","0108","01/04/1996","01/04/2019","00068","1"
"_L","2","0108","01/04/1996","01/04/2025","00068","1"
"_L","2","0108","01/04/1996","01/04/2020","00068","1"
"_L","2","0108","01/04/1996","01/04/2022","00068","1"
"_L","2","0108","01/04/1996","01/04/2023","00068","1"
"_L","4","0108","01/04/1996","01/04/2016","00068","1"
"_L","4","0108","01/04/1996","01/04/2020","00068","1"
"_L","4","0108","01/04/1996","01/04/2023","00068","1"
"_L","4","0108","01/04/1996","01/04/2025","00068","1"
"_H","2","0109","01/04/1996","13/06/2018","00069","1"
"_M","2","0109","01/04/1996","01/04/2019","00069","1"
"_M","2","0109","01/04/1996","01/04/2020","00069","1"
"_M","2","0109","01/04/1996","01/04/2022","00069","1"
"_M","2","0109","01/04/1996","01/04/2023","00069","1"
"_M","4","0109","01/04/1996","01/04/2018","00069","1"
"_M","4","0109","01/04/1996","01/04/2020","00069","1"
"_M","4","0109","01/04/1996","01/04/2022","00069","1"
"_M","2","0110","01/04/1996","01/04/2019","01348","1"
"_M","2","0110","01/04/1996","01/04/2020","01348","1"
"_M","4","0110","01/04/1996","01/04/2013","01348","1"
"_M","2","0111","01/04/1996","01/04/2015","00091","1"
"_M","4","0111","01/04/1996","01/04/2016","00091","1"
"_M","4","0111","01/04/1996","01/04/2022","00091","1"
"_B","2","0112","01/04/1996","01/04/2015","00022","1"
"_B","2","0112","01/04/1996","01/04/2022","00022","1"
"_B","2","0112","01/04/1996","01/04/2023","00022","1"
"_B","2","0112","01/04/1996","01/04/2025","00022","1"
"_B","4","0112","01/04/1996","01/04/2015","00022","1"
"_B","4","0112","01/04/1996","01/04/2020","00022","1"
"_B","2","0113","01/04/1996","01/04/2015","00023","1"
"_B","2","0113","01/04/1996","01/04/2022","00023","1"
"_B","2","0113","01/04/1996","01/04/2024","00023","1"
"_B","4","0113","01/04/1996","01/04/2015","00023","1"
"_P","2","0114","20/01/2021","20/01/2021","00481","1"
"_P","4","0114","20/01/2021","20/01/2021","00481","1"
"_B","2","0115","01/04/1996","01/04/2019","00025","1"
"_B","2","0115","01/04/1996","01/04/2020","00025","1"
"_B","2","0115","01/04/1996","01/04/2023","00025","1"
"_A","4","0115","01/04/1996","01/04/2015","00025","1"
"_B","4","0115","01/04/1996","01/04/2016","00025","1"
"_B","4","0115","01/04/1996","01/04/2023","00025","1"
"_A","5","0115","09/06/1999","09/06/1999","00025","1"
"_A","6","0115","09/06/1999","09/06/1999","00025","1"
"_A","7","0115","01/04/1996","01/04/1996","00025","1"
"_A","8","0115","01/04/1996","01/04/2011","00025","1"
"_H","2","0116","01/04/1996","16/05/2018","00026","1"
"_M","2","0116","01/04/1996","01/04/2019","00026","1"
"_M","2","0116","01/04/1996","01/04/2020","00026","1"
"_M","4","0116","01/04/1996","01/04/2018","00026","1"
"_M","4","0116","01/04/1996","01/04/2020","00026","1"
"_M","2","0117","01/04/1996","01/04/2019","01349","1"
"_M","2","0117","01/04/1996","01/04/2022","01349","1"
"_H","2","0117","01/04/1996","13/06/2018","01349","1"
"_M","4","0117","01/04/1996","01/04/2013","01349","1"
"_M","4","0117","01/04/1996","01/04/2020","01349","1"
"_M","4","0117","01/04/1996","01/04/2024","01349","1"
"_M","2","0118","01/04/1996","01/04/2015","00006","1"
"_M","2","0118","01/04/1996","01/04/2022","00006","1"
"_M","2","0118","01/04/1996","01/04/2024","00006","1"
"_M","4","0118","01/04/1996","01/04/2019","00006","1"
"_M","4","0118","01/04/1996","01/04/2020","00006","1"
"_M","4","0118","01/04/1996","01/04/2022","00006","1"
"_M","4","0118","01/04/1996","01/04/2024","00006","1"
"_M","4","0118","01/04/1996","01/04/2025","00006","1"
"_M","2","0119","01/04/1996","01/04/1996","01350","1"
"_M","4","0119","01/04/1996","01/04/2016","01350","1"
"_M","4","0119","01/04/1996","01/04/2024","01350","1"
"_C","2","0120","01/04/1996","01/04/2019","00011","1"
"_C","2","0120","01/04/1996","01/04/2020","00011","1"
"_C","2","0120","01/04/1996","01/04/2023","00011","1"
"_C","4","0120","01/04/1996","01/04/2016","00011","1"
"_C","4","0120","01/04/1996","01/04/2020","00011","1"
"_C","4","0120","01/04/1996","01/04/2023","00011","1"
"_C","4","0120","01/04/1996","01/04/2024","00011","1"
"_M","4","0121","01/04/1996","01/04/2019","00026","0.644446"
"_M","4","0121","01/04/1996","01/04/2020","00026","0.63954"
"_M","4","0121","01/04/1996","01/04/2022","00026","0.646725"
"_M","4","0121","01/04/1996","01/04/2023","00026","0.644673"
"_M","4","0121","01/04/1996","01/04/2024","00026","0.634023"
"_M","4","0121","01/04/1996","01/04/2025","00026","0.642429"
"_M","4","0121","01/04/1996","01/04/2019","00224","0.355554"
"_M","4","0121","01/04/1996","01/04/2020","00224","0.36046"
"_M","4","0121","01/04/1996","01/04/2022","00224","0.353275"
"_M","4","0121","01/04/1996","01/04/2023","00224","0.355327"
"_M","4","0121","01/04/1996","01/04/2024","00224","0.365977"
"_M","4","0121","01/04/1996","01/04/2025","00224","0.357571"
"_D","3","0122","01/04/1996","01/04/2019","00201","0.925886"
"_D","3","0122","01/04/1996","01/04/2020","00201","0.942248"
"_D","3","0122","01/04/1996","01/04/2022","00201","0.953134"
"_D","3","0122","01/04/1996","01/04/2023","00201","0.94265"
"_D","3","0122","01/04/1996","01/04/2024","00201","0.941484"
"_D","3","0122","01/04/1996","01/04/2025","00201","0.839279"
"_D","3","0122","01/04/1996","01/04/2019","00245","0.074114"
"_D","3","0122","01/04/1996","01/04/2020","00245","0.057752"
"_D","3","0122","01/04/1996","01/04/2025","00245","0.160721"
"_D","3","0122","01/04/1996","01/04/2022","00245","0.046866"
"_D","3","0122","01/04/1996","01/04/2023","00245","0.05735"
"_D","3","0122","01/04/1996","01/04/2024","00245","0.058516"
"_D","2","0123","01/04/1996","01/04/1996","01307","1"
"_D","2","0124","01/04/1996","01/04/1996","01319","1"
"_D","2","0125","01/04/1996","01/04/1996","01315","1"
"_A","2","0126","01/04/1996","01/04/2019","01193","0.586424"
"_A","2","0126","01/04/1996","01/04/2020","01193","0.58329"
"_A","2","0126","01/04/1996","01/04/2022","01193","0.611128"
"_A","2","0126","01/04/1996","01/04/2023","01193","0.592572"
"_A","2","0126","01/04/1996","01/04/2024","01193","0.601265"
"_A","2","0126","01/04/1996","01/04/2025","01193","0.622062"
"_A","2","0126","01/04/1996","01/04/2019","01194","0.413576"
"_A","2","0126","01/04/1996","01/04/2020","01194","0.41671"
"_A","2","0126","01/04/1996","01/04/2022","01194","0.388872"
"_A","2","0126","01/04/1996","01/04/2023","01194","0.407428"
"_A","2","0126","01/04/1996","01/04/2024","01194","0.398735"
"_A","2","0126","01/04/1996","01/04/2025","01194","0.377938"
"_A","4","0126","01/04/1996","01/04/2019","01193","0.675018"
"_A","4","0126","01/04/1996","01/04/2020","01193","0.685016"
"_A","4","0126","01/04/1996","01/04/2022","01193","0.651207"
"_A","4","0126","01/04/1996","01/04/2023","01193","0.662644"
"_A","4","0126","01/04/1996","01/04/2019","01194","0.324982"
"_A","4","0126","01/04/1996","01/04/2020","01194","0.314984"
"_A","4","0126","01/04/1996","01/04/2022","01194","0.348793"
"_A","4","0126","01/04/1996","01/04/2023","01194","0.337356"
"_L","5","0127","01/04/1996","01/04/2018","00080","0.369172"
"_L","5","0127","01/04/1996","01/04/2023","00080","0.341499"
"_L","5","0127","01/04/1996","01/04/2025","00080","0.365541"
"_L","5","0127","01/04/1996","01/04/2018","00148","0.420738"
"_L","5","0127","01/04/1996","01/04/2023","00148","0.421217"
"_L","5","0127","01/04/1996","01/04/2025","00148","0.385449"
"_L","5","0127","01/04/1996","01/04/2018","00221","0.21009"
"_L","5","0127","01/04/1996","01/04/2023","00221","0.237284"
"_L","5","0127","01/04/1996","01/04/2025","00221","0.24901"
"_L","6","0127","01/04/1996","01/04/2019","00080","0.378164"
"_L","6","0127","01/04/1996","01/04/2020","00080","0.377026"
"_L","6","0127","01/04/1996","01/04/2022","00080","0.353913"
"_L","6","0127","01/04/1996","01/04/2023","00080","0.370007"
"_L","6","0127","01/04/1996","01/04/2024","00080","0.352408"
"_L","6","0127","01/04/1996","01/04/2025","00080","0.351279"
"_L","6","0127","01/04/1996","01/04/2019","00148","0.408215"
"_L","6","0127","01/04/1996","01/04/2020","00148","0.408948"
"_L","6","0127","01/04/1996","01/04/2022","00148","0.409697"
"_L","6","0127","01/04/1996","01/04/2023","00148","0.396102"
"_L","6","0127","01/04/1996","01/04/2024","00148","0.396565"
"_L","6","0127","01/04/1996","01/04/2025","00148","0.404565"
"_L","6","0127","01/04/1996","01/04/2019","00221","0.213621"
"_L","6","0127","01/04/1996","01/04/2020","00221","0.214026"
"_L","6","0127","01/04/1996","01/04/2022","00221","0.23639"
"_L","6","0127","01/04/1996","01/04/2023","00221","0.233891"
"_L","6","0127","01/04/1996","01/04/2024","00221","0.251027"
"_L","6","0127","01/04/1996","01/04/2025","00221","0.244156"
"_L","7","0127","01/04/1996","01/04/2019","00080","0.379386"
"_L","7","0127","01/04/1996","01/04/2020","00080","0.372143"
"_L","7","0127","01/04/1996","01/04/2022","00080","0.343846"
"_L","7","0127","01/04/1996","01/04/2023","00080","0.347194"
"_L","7","0127","01/04/1996","01/04/2024","00080","0.346314"
"_L","7","0127","01/04/1996","01/04/2025","00080","0.352151"
"_L","7","0127","01/04/1996","01/04/2019","00148","0.416627"
"_L","7","0127","01/04/1996","01/04/2020","00148","0.416689"
"_L","7","0127","01/04/1996","01/04/2022","00148","0.390791"
"_L","7","0127","01/04/1996","01/04/2023","00148","0.422133"
"_L","7","0127","01/04/1996","01/04/2024","00148","0.39455"
"_L","7","0127","01/04/1996","01/04/2025","00148","0.417521"
"_L","7","0127","01/04/1996","01/04/2020","00221","0.211168"
"_L","7","0127","01/04/1996","01/04/2019","00221","0.203987"
"_L","7","0127","01/04/1996","01/04/2022","00221","0.265363"
"_L","7","0127","01/04/1996","01/04/2023","00221","0.230673"
"_L","7","0127","01/04/1996","01/04/2024","00221","0.259136"
"_L","7","0127","01/04/1996","01/04/2025","00221","0.230328"
"_L","8","0127","01/04/1996","01/04/2019","00080","0.345969"
"_L","8","0127","01/04/1996","01/04/2020","00080","0.34309"
"_L","8","0127","01/04/1996","01/04/2019","00148","0.422996"
"_L","8","0127","01/04/1996","01/04/2020","00148","0.404476"
"_L","8","0127","01/04/1996","01/04/2019","00221","0.231035"
"_L","8","0127","01/04/1996","01/04/2020","00221","0.252434"
"_L","2","0128","01/04/1996","01/04/2015","01120","0.428169"
"_L","2","0128","01/04/1996","01/04/2020","01120","0.212729"
"_L","2","0128","01/04/1996","01/04/2025","01120","0.347262"
"_L","2","0128","01/04/1996","01/04/2015","01121","0.227335"
"_L","2","0128","01/04/1996","01/04/2020","01121","0.462145"
"_L","2","0128","01/04/1996","01/04/2025","01121","0.242353"
"_L","2","0128","01/04/1996","01/04/2015","01122","0.344496"
"_L","2","0128","01/04/1996","01/04/2020","01122","0.325126"
"_L","2","0128","01/04/1996","01/04/2025","01122","0.410385"
"_L","4","0128","01/04/1996","01/04/2015","01120","0.219428"
"_L","4","0128","01/04/1996","01/04/2025","01120","0.333497"
"_L","4","0128","01/04/1996","01/04/2015","01121","0.472531"
"_L","4","0128","01/04/1996","01/04/2025","01121","0.425956"
"_L","4","0128","01/04/1996","01/04/2015","01122","0.308041"
"_L","4","0128","01/04/1996","01/04/2025","01122","0.240547"
"_D","4","0129","01/04/1996","01/04/2019","00169","0.46927"
"_D","4","0129","01/04/1996","01/04/2020","00169","0.466805"
"_D","4","0129","01/04/1996","01/04/2023","00169","0.459835"
"_D","4","0129","01/04/1996","01/04/2024","00169","0.469737"
"_D","4","0129","01/04/1996","01/04/2019","00202","0.317851"
"_D","4","0129","01/04/1996","01/04/2020","00202","0.319869"
"_D","4","0129","01/04/1996","01/04/2023","00202","0.317746"
"_D","4","0129","01/04/1996","01/04/2024","00202","0.310503"
"_D","4","0129","01/04/1996","01/04/2019","00222","0.212879"
"_D","4","0129","01/04/1996","01/04/2020","00222","0.213326"
"_D","4","0129","01/04/1996","01/04/2023","00222","0.222419"
"_D","4","0129","01/04/1996","01/04/2024","00222","0.21976"
"_D","2","0130","01/04/1996","01/04/2014","01308","0.313567"
"_D","2","0130","01/04/1996","01/04/2022","01308","0.469952"
"_D","2","0130","01/04/1996","01/04/2014","01309","0.261935"
"_D","2","0130","01/04/1996","01/04/2022","01309","0.147242"
"_D","2","0130","01/04/1996","01/04/2014","01310","0.424498"
"_D","2","0130","01/04/1996","01/04/2022","01310","0.382806"
"_D","2","0131","01/04/1996","01/04/2015","01311","0.254789"
"_D","2","0131","01/04/1996","01/04/2022","01311","0.312263"
"_D","2","0131","01/04/1996","01/04/2024","01311","0.374842"
"_D","2","0131","01/04/1996","01/04/2015","01312","0.16365"
"_D","2","0131","01/04/1996","01/04/2022","01312","0.345169"
"_D","2","0131","01/04/1996","01/04/2024","01312","0.414961"
"_D","2","0131","01/04/1996","01/04/2015","01313","0.581561"
"_D","2","0131","01/04/1996","01/04/2022","01313","0.342568"
"_D","2","0131","01/04/1996","01/04/2024","01313","0.210197"
"_E","5","0132","01/04/1996","01/04/2018","00092","0.416405"
"_E","5","0132","01/04/1996","01/04/2018","00210","0.195019"
"_E","5","0132","01/04/1996","01/04/2018","00234","0.152307"
"_E","5","0132","01/04/1996","01/04/2018","00236","0.236269"
"_E","6","0132","01/04/1996","01/04/2016","00092","0.600432"
"_E","6","0132","01/04/1996","01/04/2024","00092","0.594363"
"_E","6","0132","01/04/1996","01/04/2025","00092","0.554646"
"_E","6","0132","01/04/1996","01/04/2016","00210","0.21066"
"_E","6","0132","01/04/1996","01/04/2024","00210","0.217885"
"_E","6","0132","01/04/1996","01/04/2025","00210","0.222134"
"_E","6","0132","01/04/1996","01/04/2016","00234","0.099406"
"_E","6","0132","01/04/1996","01/04/2024","00234","0.110217"
"_E","6","0132","01/04/1996","01/04/2025","00234","0.116002"
"_E","6","0132","01/04/1996","01/04/2016","00236","0.089502"
"_E","6","0132","01/04/1996","01/04/2024","00236","0.077535"
"_E","6","0132","01/04/1996","01/04/2025","00236","0.107218"
"_E","7","0132","01/04/1996","01/04/2018","00092","0.56526"
"_E","7","0132","01/04/1996","01/04/2022","00092","0.583957"
"_E","7","0132","01/04/1996","01/04/2018","00210","0.214941"
"_E","7","0132","01/04/1996","01/04/2022","00210","0.263977"
"_E","7","0132","01/04/1996","01/04/2018","00234","0.112112"
"_E","7","0132","01/04/1996","01/04/2022","00234","0.079482"
"_E","7","0132","01/04/1996","01/04/2018","00236","0.107687"
"_E","7","0132","01/04/1996","01/04/2022","00236","0.072584"
"_E","8","0132","01/04/1996","01/04/2016","00092","0.608404"
"_E","8","0132","01/04/1996","01/04/2023","00092","0.5591"
"_E","8","0132","01/04/1996","01/04/2016","00210","0.241813"
"_E","8","0132","01/04/1996","01/04/2023","00210","0.278386"
"_E","8","0132","01/04/1996","01/04/2016","00234","0.076675"
"_E","8","0132","01/04/1996","01/04/2023","00234","0.081899"
"_E","8","0132","01/04/1996","01/04/2016","00236","0.073108"
"_E","8","0132","01/04/1996","01/04/2023","00236","0.080615"
"_J","5","0133","01/04/1996","01/04/2016","00092","0.499983"
"_J","5","0133","01/04/1996","01/04/2016","00210","0.237418"
"_J","5","0133","01/04/1996","01/04/2016","00233","0.197264"
"_J","5","0133","01/04/1996","01/04/2016","00246","0.065335"
"_J","6","0133","01/04/1996","01/04/2019","00092","0.593886"
"_J","6","0133","01/04/1996","01/04/2020","00092","0.571038"
"_J","6","0133","01/04/1996","01/04/2022","00092","0.491467"
"_J","6","0133","01/04/1996","01/04/2024","00092","0.601929"
"_J","6","0133","01/04/1996","01/04/2019","00210","0.200827"
"_J","6","0133","01/04/1996","01/04/2020","00210","0.262603"
"_J","6","0133","01/04/1996","01/04/2022","00210","0.220504"
"_J","6","0133","01/04/1996","01/04/2022","00233","0.176416"
"_J","6","0133","01/04/1996","01/04/2024","00210","0.210805"
"_J","6","0133","01/04/1996","01/04/2019","00233","0.144753"
"_J","6","0133","01/04/1996","01/04/2020","00233","0.08197"
"_J","6","0133","01/04/1996","01/04/2024","00233","0.128789"
"_J","6","0133","01/04/1996","01/04/2019","00246","0.060534"
"_J","6","0133","01/04/1996","01/04/2020","00246","0.084389"
"_J","6","0133","01/04/1996","01/04/2022","00246","0.111613"
"_J","6","0133","01/04/1996","01/04/2024","00246","0.058477"
"_J","7","0133","01/04/1996","01/04/2019","00092","0.644981"
"_J","7","0133","01/04/1996","01/04/2022","00092","0.603843"
"_J","7","0133","01/04/1996","01/04/2019","00210","0.24823"
"_J","7","0133","01/04/1996","01/04/2022","00210","0.280848"
"_J","7","0133","01/04/1996","01/04/2019","00233","0.073952"
"_J","7","0133","01/04/1996","01/04/2022","00233","0.05102"
"_J","7","0133","01/04/1996","01/04/2019","00246","0.032837"
"_J","7","0133","01/04/1996","01/04/2022","00246","0.064289"
"_J","8","0133","01/04/1996","01/04/2019","00092","0.526832"
"_J","8","0133","01/04/1996","01/04/2019","00210","0.259427"
"_J","8","0133","01/04/1996","01/04/2019","00233","0.159702"
"_J","8","0133","01/04/1996","01/04/2019","00246","0.054039"
"_F","5","0134","01/04/1996","01/04/2016","00101","0.601873"
"_F","5","0134","01/04/1996","01/04/2016","00210","0.224132"
"_F","5","0134","01/04/1996","01/04/2016","00232","0.135195"
"_F","5","0134","01/04/1996","01/04/2016","00250","0.0388"
"_F","6","0134","01/04/1996","01/04/2018","00101","0.565531"
"_F","6","0134","01/04/1996","01/04/2018","00210","0.242399"
"_F","6","0134","01/04/1996","01/04/2018","00232","0.131917"
"_F","6","0134","01/04/1996","01/04/2018","00250","0.060153"
"_F","7","0134","01/04/1996","01/04/2016","00101","0.649679"
"_F","7","0134","01/04/1996","01/04/2016","00210","0.189872"
"_F","7","0134","01/04/1996","01/04/2016","00232","0.13569"
"_F","7","0134","01/04/1996","01/04/2016","00250","0.024759"
"_F","8","0134","01/04/1996","01/04/2016","00101","0.63681"
"_F","8","0134","01/04/1996","01/04/2023","00101","0.617924"
"_F","8","0134","01/04/1996","01/04/2024","00101","0.605095"
"_F","8","0134","01/04/1996","01/04/2016","00210","0.209536"
"_F","8","0134","01/04/1996","01/04/2023","00210","0.212638"
"_F","8","0134","01/04/1996","01/04/2024","00210","0.208773"
"_F","8","0134","01/04/1996","01/04/2016","00232","0.133894"
"_F","8","0134","01/04/1996","01/04/2023","00232","0.146817"
"_F","8","0134","01/04/1996","01/04/2024","00232","0.161666"
"_F","8","0134","01/04/1996","01/04/2016","00250","0.01976"
"_F","8","0134","01/04/1996","01/04/2023","00250","0.022621"
"_F","8","0134","01/04/1996","01/04/2024","00250","0.024466"
"_L","5","0135","01/04/1996","01/04/2020","00080","0.343443"
"_L","5","0135","01/04/1996","01/04/2018","00038","0.401578"
"_L","5","0135","01/04/1996","01/04/2020","00038","0.162189"
"_L","5","0135","01/04/1996","01/04/2018","00080","0.279715"
"_L","5","0135","01/04/1996","01/04/2018","00221","0.213744"
"_L","5","0135","01/04/1996","01/04/2020","00221","0.309374"
"_L","5","0135","01/04/1996","01/04/2018","00247","0.104963"
"_L","5","0135","01/04/1996","01/04/2020","00247","0.184994"
"_L","6","0135","01/04/1996","01/04/2018","00038","0.430553"
